tourney_id,tourney_name,surface,tourney_level,draw_size,tourney_date
2001-W-T2-FRA-01A-2001,Paris,Carpet,T2,28,20010206
2001-W-T2-FRA-02A-2001,Nice,Carpet,T2,28,20010212
2001-W-T2-GBR-01A-2001,Eastbourne,Grass,T2,28,20010618
2001-W-T2-GER-01A-2001,Hamburg,Clay,T2,28,20010430
2001-W-T2-GER-02A-2001,Leipzig,Carpet,T2,28,20010924
2001-W-T2-GER-03A-2001,Filderstadt,Hard,T2,28,20011008
2001-W-T2-JPN-01A-2001,Tokyo,Hard,T2,28,20010917
2001-W-T2-UAE-01A-2001,Dubai,Hard,T2,28,20010219
2001-W-T2-USA-01A-2001,Scottsdale,Hard,T2,28,20010226
2001-W-T2-USA-02A-2001,Amelia Island,Clay,T2,48,20010409
2001-W-T2-USA-03A-2001,Stanford,Hard,T2,28,20010723
2001-W-T2-USA-04A-2001,San Diego,Hard,T2,48,20010730
2001-W-T2-USA-05A-2001,Los Angeles,Hard,T2,48,20010806
2001-W-T2-USA-06A-2001,New Haven,Hard,T2,28,20010819
2001-W-T3-AUS-01A-2001,Gold Coast,Hard,T3,30,20001231
2001-W-T3-AUS-02A-2001,Canberra,Hard,T3,30,20010107
2001-W-T3-AUT-01A-2001,Vienna,Clay,T3,30,20010709
2001-W-T3-CAN-01A-2001,Quebec City,Carpet,T3,30,20010917
2001-W-T3-COL-01A-2001,Bogota,Clay,T3,30,20010219
2001-W-T3-CRO-01A-2001,Bol,Clay,T3,30,20010430
2001-W-T3-ESP-01A-2001,Madrid,Clay,T3,30,20010521
2001-W-T3-FRA-01A-2001,Strasbourg,Clay,T3,30,20010521
2001-W-T3-GBR-01A-2001,Birmingham,Grass,T3,56,20010611
2001-W-T3-INA-01A-2001,Bali,Hard,T3,30,20010924
2001-W-T3-JPN-01A-2001,Japan Open,Hard,T3,30,20011001
2001-W-T3-LUX-01A-2001,Luxembourg,Hard,T3,30,20011022
2001-W-T3-MEX-01A-2001,Acapulco,Clay,T3,30,20010226
2001-W-T3-NED-01A-2001,s Hertogenbosch,Grass,T3,30,20010618
2001-W-T3-POL-01A-2001,Sopot,Clay,T3,30,20010723
2001-W-T3-QAT-01A-2001,Doha,Hard,T3,30,20010212
2001-W-T3-USA-01A-2001,Oklahoma City,Carpet,T3,30,20010219
2001-W-T4-BEL-01A-2001,Knokke-Heist,Clay,T4,32,20010716
2001-W-T4-CHN-01A-2001,Shanghai,Hard,T4,32,20011008
2001-W-T4-POR-01A-2001,Oporto,Clay,T4,32,20010402
2001-W-T4-POR-02A-2001,Estoril,Clay,T4,32,20010409
2001-W-T4-SUI-01A-2001,Basle,Clay,T4,32,20010730
2001-W-T4-USA-01A-2001,Waikoloa,Hard,T4,32,20010910
2001-W-T4-UZB-01A-2001,Tashkent,Hard,T4,32,20010611
2001-W-T5-AUS-01A-2001,Hobart,Hard,T5,32,20010107
2001-W-T5-BEL-01A-2001,Antwerp,Clay,T5,32,20010514
2001-W-T5-HUN-01A-2001,Budapest,Clay,T5,32,20010416
2001-W-T5-ITA-01A-2001,Palermo,Clay,T5,32,20010709
2001-W-T5-MAR-01A-2001,Casablanca,Clay,T5,32,20010723
2001-W-T5-NZL-01A-2001,Auckland,Hard,T5,32,20001231
2001-W-T5-SVK-01A-2001,Bratislava,Hard,T5,32,20011015
2001-W-T5-THA-01A-2001,Pattaya,Hard,T5,32,20011105
2001-W-WT-GER-01A-2001,WTA Tour Championships,Hard,F,16,20011030
2002-D085,Fed Cup G1 RRB: VEN vs URU,Hard,D,4,20020425
2002-D086,Fed Cup G1 RRB: VEN vs BRA,Hard,D,4,20020423
2002-D087,Fed Cup G1 RRB: PAR vs URU,Hard,D,4,20020422
2002-D088,Fed Cup G1 RRB: PAR vs BRA,Hard,D,4,20020425
2002-D089,Fed Cup G1 RRB: URU vs BRA,Hard,D,4,20020424
2002-D090,Fed Cup G1 RRA: BLR vs GRE,Clay,D,4,20020424
2002-D091,Fed Cup G1 RRA: BLR vs SLO,Clay,D,4,20020426
2002-D092,Fed Cup G1 RRA: BLR vs UKR,Clay,D,4,20020425
2002-D093,Fed Cup G1 RRA: GRE vs SLO,Clay,D,4,20020425
2002-D094,Fed Cup G1 RRA: GRE vs UKR,Clay,D,4,20020426
2002-D095,Fed Cup G1 RRA: SLO vs UKR,Clay,D,4,20020424
2002-D096,Fed Cup G1 RRB: BIH vs ISR,Clay,D,4,20020425
2002-D097,Fed Cup G1 RRB: BIH vs NED,Clay,D,4,20020424
2002-D098,Fed Cup G1 RRB: BIH vs ROU,Clay,D,4,20020426
2002-D099,Fed Cup G1 RRB: ISR vs NED,Clay,D,4,20020426
2002-D100,Fed Cup G1 RRB: ISR vs ROU,Clay,D,4,20020424
2002-D101,Fed Cup G1 RRB: NED vs ROU,Clay,D,4,20020425
2002-D102,Fed Cup G1 RRC: BUL vs EST,Clay,D,4,20020426
2002-D103,Fed Cup G1 RRC: BUL vs GEO,Clay,D,4,20020425
2002-D104,Fed Cup G1 RRC: BUL vs POR,Clay,D,4,20020424
2002-D105,Fed Cup G1 RRC: EST vs GEO,Clay,D,4,20020424
2002-D106,Fed Cup G1 RRC: EST vs POR,Clay,D,4,20020425
2002-D107,Fed Cup G1 RRC: GEO vs POR,Clay,D,4,20020426
2002-D108,Fed Cup G1 RRD: LUX vs POL,Clay,D,4,20020425
2002-D109,Fed Cup G1 RRD: TUR vs LUX,Clay,D,4,20020424
2002-D110,Fed Cup G1 RRD: LUX vs YUG,Clay,D,4,20020426
2002-D111,Fed Cup G1 RRD: TUR vs POL,Clay,D,4,20020426
2002-D112,Fed Cup G1 RRD: POL vs YUG,Clay,D,4,20020424
2002-D113,Fed Cup G1 RRD: TUR vs YUG,Clay,D,4,20020425
2002-D114,Fed Cup WG QF: AUT vs CRO,Clay,D,4,20020720
2002-D115,Fed Cup WG QF: ESP vs GER,Clay,D,4,20020720
2002-D116,Fed Cup WG QF: SVK vs FRA,Carpet,D,4,20020720
2002-D117,Fed Cup WG QF: ITA vs BEL,Clay,D,4,20020720
2002-D118,Fed Cup G1 PO: SLO vs YUG,Clay,D,4,20020427
2002-D119,Fed Cup G1 PO: UKR vs BUL,Clay,D,4,20020427
2002-D120,Fed Cup G1 PO: NED vs LUX,Clay,D,4,20020427
2002-D121,Fed Cup G1 PO: ISR vs EST,Clay,D,4,20020427
2002-D122,Fed Cup G1 PO: MEX vs COL,Hard,D,4,20020427
2002-D123,Fed Cup G1 PO: CAN vs URU,Hard,D,4,20020427
2002-D124,Fed Cup G2 RRA: BER vs BOL,Hard,D,4,20020515
2002-D125,Fed Cup G2 RRA: BER vs CHI,Hard,D,4,20020517
2002-D126,Fed Cup G2 RRA: BER vs DOM,Hard,D,4,20020518
2002-D127,Fed Cup G2 RRA: BER vs ESA,Hard,D,4,20020514
2002-D128,Fed Cup G2 RRA: BER vs PAN,Hard,D,4,20020516
2002-D129,Fed Cup G2 RRA: BOL vs CHI,Hard,D,4,20020518
2002-D130,Fed Cup G2 RRA: BOL vs DOM,Hard,D,4,20020514
2002-D131,Fed Cup G2 RRA: BOL vs ESA,Hard,D,4,20020516
2002-D132,Fed Cup G2 RRA: BOL vs PAN,Hard,D,4,20020517
2002-D133,Fed Cup G2 RRA: CHI vs DOM,Hard,D,4,20020516
2002-D134,Fed Cup G2 RRA: CHI vs ESA,Hard,D,4,20020515
2002-D135,Fed Cup G2 RRA: CHI vs PAN,Hard,D,4,20020514
2002-D136,Fed Cup G2 RRA: DOM vs ESA,Hard,D,4,20020517
2002-D137,Fed Cup G2 RRA: DOM vs PAN,Hard,D,4,20020515
2002-D138,Fed Cup G2 RRA: ESA vs PAN,Hard,D,4,20020518
2002-D139,Fed Cup G2 RRB: CUB vs CRC,Hard,D,4,20020516
2002-D140,Fed Cup G2 RRB: CRC vs GUA,Hard,D,4,20020514
2002-D141,Fed Cup G2 RRB: CRC vs JAM,Hard,D,4,20020515
2002-D142,Fed Cup G2 RRB: CRC vs ECA,Hard,D,4,20020518
2002-D143,Fed Cup G2 RRB: CRC vs TRI,Hard,D,4,20020517
2002-D144,Fed Cup G2 RRB: CUB vs GUA,Hard,D,4,20020515
2002-D145,Fed Cup G2 RRB: CUB vs JAM,Hard,D,4,20020518
2002-D146,Fed Cup G2 RRB: CUB vs ECA,Hard,D,4,20020517
2002-D147,Fed Cup G2 RRB: CUB vs TRI,Hard,D,4,20020514
2002-D148,Fed Cup G2 RRB: GUA vs JAM,Hard,D,4,20020517
2002-D149,Fed Cup G2 RRB: GUA vs ECA,Hard,D,4,20020516
2002-D150,Fed Cup G2 RRB: GUA vs TRI,Hard,D,4,20020518
2002-D151,Fed Cup G2 RRB: JAM vs ECA,Hard,D,4,20020514
2002-D152,Fed Cup G2 RRB: JAM vs TRI,Hard,D,4,20020516
2002-D153,Fed Cup G2 RRB: ECA vs TRI,Hard,D,4,20020515
2002-D154,Fed Cup WG PO: AUS vs NED,Hard,D,4,20020720
2002-D155,Fed Cup WG PO: CHN vs RUS,Hard,D,4,20020720
2002-D157,Fed Cup WG PO: CZE vs CAN,Clay,D,4,20020720
2002-D158,Fed Cup WG PO: HUN vs ARG,Clay,D,4,20020720
2002-D159,Fed Cup WG PO: SLO vs UKR,Clay,D,4,20020720
2002-D160,Fed Cup WG PO: SWE vs SUI,Clay,D,4,20020720
2002-D161,Fed Cup WG PO: USA vs ISR,Hard,D,4,20020720
2002-D162,Fed Cup WG SF: ESP vs AUT,Hard,D,4,20021030
2002-D163,Fed Cup WG SF: SVK vs ITA,Hard,D,4,20021030
2002-D164,Fed Cup WG F: ESP vs SVK,Hard,D,4,20021102
2002-W-C40-AUS-01A-2002a,Australia Circuit 1 40K,Grass,CC,32,20020304
2002-W-C40-AUS-01A-2002b,Australia Circuit 2 40K,Grass,CC,16,20020304
2002-W-C40-AUS-01A-2002c,Australia Circuit 3 40K,Grass,CC,32,20020304
2002-W-C40-AUS-01A-2002d,Australia Circuit 4 40K,Grass,CC,32,20020304
2002-W-C40-MEX-01A-2002a,Mexico Circuit 1 40K,Hard,CC,32,20020128
2002-W-C40-MEX-01A-2002b,Mexico Circuit 2 40K,Hard,CC,16,20020128
2002-W-C40-MEX-01A-2002c,Mexico Circuit 3 40K,Hard,CC,32,20020128
2002-W-C40-MEX-01A-2002d,Mexico Circuit 4 40K,Hard,CC,32,20020128
2002-W-SL-AUS-01A-2002,Australian Open,Hard,G,128,20020114
2002-W-SL-FRA-01A-2002,Roland Garros,Clay,G,128,20020527
2002-W-SL-GBR-01A-2002,Wimbledon,Grass,G,128,20020624
2002-W-SL-USA-01A-2002,US Open,Hard,G,128,20020826
2002-W-T1-CAN-01A-2002,Montreal,Hard,T1,56,20020812
2002-W-T1-GER-01A-2002,Berlin,Clay,T1,56,20020506
2002-W-T1-ITA-01A-2002,Rome,Clay,T1,56,20020513
2002-W-T1-JPN-01A-2002,Tokyo,Carpet,T1,28,20020129
2002-W-T1-RUS-01A-2002,Moscow,Carpet,T1,28,20020930
2002-W-T1-SUI-01A-2002,Zurich,Hard,T1,28,20021014
2002-W-T1-USA-01A-2002,Indian Wells,Hard,T1,96,20020306
2002-W-T1-USA-02A-2002,Miami,Hard,T1,96,20020318
2002-W-T1-USA-03A-2002,Charleston,Clay,T1,56,20020415
2002-W-T2-AUS-01A-2002,Sydney,Hard,T2,28,20020106
2002-W-T2-AUT-01A-2002,Linz,Hard,T2,28,20021021
2002-W-T2-BEL-01A-2002,Antwerp,Carpet,T2,28,20020211
2002-W-T2-BRA-01A-2002,Bahia,Hard,T2,28,20020909
2002-W-T2-FRA-01A-2002,Paris,Carpet,T2,28,20020205
2002-W-T2-GBR-01A-2002,Eastbourne,Grass,T2,28,20020617
2002-W-T2-GER-01A-2002,Hamburg,Clay,T2,28,20020430
2002-W-T2-GER-02A-2002,Leipzig,Carpet,T2,28,20020923
2002-W-T2-GER-03A-2002,Filderstadt,Hard,T2,28,20021007
2002-W-T2-JPN-01A-2002,Tokyo,Hard,T2,28,20020916
2002-W-T2-UAE-01A-2002,Dubai,Hard,T2,28,20020218
2002-W-T2-USA-01A-2002,Scottsdale,Hard,T2,28,20020225
2002-W-T2-USA-02A-2002,Amelia Island,Clay,T2,56,20020408
2002-W-T2-USA-03A-2002,Stanford,Hard,T2,28,20020722
2002-W-T2-USA-04A-2002,San Diego,Hard,T2,48,20020729
2002-W-T2-USA-05A-2002,Los Angeles,Hard,T2,48,20020804
2002-W-T2-USA-06A-2002,New Haven,Hard,T2,28,20020819
2002-W-T3-AUS-01A-2002,Gold Coast,Hard,T3,30,20011230
2002-W-T3-AUT-01A-2002,Vienna,Clay,T3,30,20020610
2002-W-T3-CAN-01A-2002,Quebec City,Carpet,T3,30,20020916
2002-W-T3-COL-01A-2002,Bogota,Clay,T3,30,20020218
2002-W-T3-CRO-01A-2002,Bol,Clay,T3,30,20020429
2002-W-T3-ESP-01A-2002,Madrid,Clay,T3,30,20020520
2002-W-T3-FRA-01A-2002,Strasbourg,Clay,T3,30,20020520
2002-W-T3-GBR-01A-2002,Birmingham,Grass,T3,56,20020610
2002-W-T3-INA-01A-2002,Bali,Hard,T3,30,20020923
2002-W-T3-JPN-01A-2002,Japan Open,Hard,T3,30,20020930
2002-W-T3-LUX-01A-2002,Luxembourg,Hard,T3,30,20021021
2002-W-T3-MEX-01A-2002,Acapulco,Clay,T3,30,20020225
2002-W-T3-NED-01A-2002,s Hertogenbosch,Grass,T3,30,20020617
2002-W-T3-POL-01A-2002,Warsaw,Clay,T3,32,20020506
2002-W-T3-POL-02A-2002,Sopot,Clay,T3,30,20020721
2002-W-T3-QAT-01A-2002,Doha,Hard,T3,30,20020211
2002-W-T3-USA-01A-2002,Memphis,Hard,T3,30,20020217
2002-W-T4-BEL-01A-2002,Brussels,Clay,T4,32,20020708
2002-W-T4-CHN-01A-2002,Shanghai,Hard,T4,32,20020909
2002-W-T4-FIN-01A-2002,Helsinki,Clay,T4,32,20020805
2002-W-T4-NZL-01A-2002,Auckland,Hard,T4,32,20011231
2002-W-T4-POR-01A-2002,Oporto,Clay,T4,32,20020401
2002-W-T4-POR-02A-2002,Estoril,Clay,T4,32,20020408
2002-W-T4-USA-01A-2002,Sarasota,Clay,T4,32,20020401
2002-W-T4-USA-02A-2002,Waikoloa,Hard,T4,32,20020910
2002-W-T4-UZB-01A-2002,Tashkent,Hard,T4,32,20020610
2002-W-T5-AUS-01A-2002,Hobart,Hard,T5,32,20020106
2002-W-T5-AUS-02A-2002,Canberra,Hard,T5,32,20020106
2002-W-T5-HUN-01A-2002,Budapest,Clay,T5,32,20020415
2002-W-T5-ITA-01A-2002,Palermo,Clay,T5,32,20020708
2002-W-T5-MAR-01A-2002,Casablanca,Clay,T5,32,20020708
2002-W-T5-SVK-01A-2002,Bratislava,Hard,T5,32,20021014
2002-W-T5-THA-01A-2002,Pattaya,Hard,T5,32,20021104
2002-W-WT-USA-01A-2002,WTA Tour Championships,Hard,F,16,20021106
2003-D085,Fed Cup G1 RRB: PAR vs CUB,Clay,D,4,20030424
2003-D086,Fed Cup G1 RRB: ESA vs CUB,Clay,D,4,20030423
2003-D087,Fed Cup G2 RRA: VEN vs DOM,Hard,D,4,20030424
2003-D088,Fed Cup G2 RRA: PUR vs VEN,Hard,D,4,20030427
2003-D089,Fed Cup G2 RRA: VEN vs ECU,Hard,D,4,20030426
2003-D090,Fed Cup G2 RRA: VEN vs CRC,Hard,D,4,20030425
2003-D091,Fed Cup G2 RRA: PUR vs DOM,Hard,D,4,20030423
2003-D092,Fed Cup G2 RRA: DOM vs ECU,Hard,D,4,20030425
2003-D093,Fed Cup G2 RRA: DOM vs CRC,Hard,D,4,20030427
2003-D094,Fed Cup G2 RRA: PUR vs ECU,Hard,D,4,20030424
2003-D095,Fed Cup G2 RRA: PUR vs CRC,Hard,D,4,20030426
2003-D096,Fed Cup G2 RRA: ECU vs CRC,Hard,D,4,20030423
2003-D097,Fed Cup G2 RRB: CHI vs JAM,Hard,D,4,20030427
2003-D098,Fed Cup G2 RRB: CHI vs BOL,Hard,D,4,20030426
2003-D099,Fed Cup G2 RRB: CHI vs BER,Hard,D,4,20030424
2003-D100,Fed Cup G2 RRB: CHI vs TRI,Hard,D,4,20030425
2003-D101,Fed Cup G2 RRB: JAM vs BOL,Hard,D,4,20030424
2003-D102,Fed Cup G2 RRB: JAM vs BER,Hard,D,4,20030423
2003-D103,Fed Cup G2 RRB: JAM vs TRI,Hard,D,4,20030426
2003-D104,Fed Cup G2 RRB: BOL vs BER,Hard,D,4,20030425
2003-D105,Fed Cup G2 RRB: BOL vs TRI,Hard,D,4,20030423
2003-D106,Fed Cup G2 RRB: BER vs TRI,Hard,D,4,20030427
2003-D107,Fed Cup G1 PO: JPN vs THA,Hard,D,4,20030426
2003-D108,Fed Cup G1 PO: CHN vs INA,Hard,D,4,20030426
2003-D109,Fed Cup G1 PO: SUI vs NED,Clay,D,4,20030426
2003-D110,Fed Cup G1 PO: ISR vs BLR,Clay,D,4,20030426
2003-D111,Fed Cup G1 PO: RSA vs YUG,Clay,D,4,20030426
2003-D112,Fed Cup G1 PO: HUN vs UKR,Clay,D,4,20030426
2003-D113,Fed Cup G1 PO: CAN vs ESA,Clay,D,4,20030426
2003-D114,Fed Cup G1 PO: MEX vs BRA,Clay,D,4,20030426
2003-D115,Fed Cup G2 RRA: POR vs TUR,Clay,D,4,20030501
2003-D116,Fed Cup G2 RRA: POR vs NOR,Clay,D,4,20030429
2003-D117,Fed Cup G2 RRA: TUR vs NOR,Clay,D,4,20030430
2003-D118,Fed Cup G2 RRB: GRE vs LAT,Clay,D,4,20030429
2003-D119,Fed Cup G2 RRB: GRE vs ALG,Clay,D,4,20030501
2003-D120,Fed Cup G2 RRB: LAT vs ALG,Clay,D,4,20030430
2003-D121,Fed Cup G2 RRC: BIH vs EGY,Clay,D,4,20030501
2003-D122,Fed Cup G2 RRC: BIH vs BOT,Clay,D,4,20030428
2003-D123,Fed Cup G2 RRC: BIH vs FIN,Clay,D,4,20030430
2003-D124,Fed Cup G2 RRC: EGY vs BOT,Clay,D,4,20030430
2003-D125,Fed Cup G2 RRC: EGY vs FIN,Clay,D,4,20030428
2003-D126,Fed Cup G2 RRC: BOT vs FIN,Clay,D,4,20030502
2003-D127,Fed Cup G2 RRD: MAR vs LTU,Clay,D,4,20030501
2003-D128,Fed Cup G2 RRD: MAR vs MLT,Clay,D,4,20030430
2003-D129,Fed Cup G2 RRD: LTU vs MLT,Clay,D,4,20030428
2003-D130,Fed Cup WG PO: ARG vs HUN,Clay,D,4,20030719
2003-D131,Fed Cup WG PO: AUS vs COL,Hard,D,4,20030719
2003-D132,Fed Cup WG PO: AUT vs CAN,Clay,D,4,20030719
2003-D133,Fed Cup WG PO: CRO vs BRA,Clay,D,4,20030719
2003-D134,Fed Cup WG PO: RSA vs CZE,Hard,D,4,20030719
2003-D135,Fed Cup WG PO: INA vs GER,Hard,D,4,20030719
2003-D136,Fed Cup WG PO: JPN vs SWE,Carpet,D,4,20030719
2003-D137,Fed Cup WG PO: SUI vs ISR,Clay,D,4,20030719
2003-D138,Fed Cup G2 PO: POR vs LTU,Clay,D,4,20030503
2003-D139,Fed Cup G2 PO: GRE vs FIN,Clay,D,4,20030503
2003-W-C40-AUS-01A-2003a,Australia Circuit 1 40K,Grass,CC,32,20030303
2003-W-C40-AUS-01A-2003b,Australia Circuit 2 40K,Grass,CC,16,20030303
2003-W-C40-AUS-01A-2003c,Australia Circuit 3 40K,Grass,CC,32,20030303
2003-W-C40-AUS-01A-2003d,Australia Circuit 4 40K,Grass,CC,32,20030303
2003-W-C40-MEX-01A-2003a,Mexico Circuit 1 40K,Hard,CC,32,20030303
2003-W-C40-MEX-01A-2003b,Mexico Circuit 2 40K,Hard,CC,16,20030303
2003-W-C40-MEX-01A-2003c,Mexico Circuit 3 40K,Hard,CC,32,20030303
2003-W-C40-MEX-01A-2003d,Mexico Circuit 4 40K,Hard,CC,32,20030303
2003-W-SL-AUS-01A-2003,Australian Open,Hard,G,128,20030113
2003-W-SL-FRA-01A-2003,Roland Garros,Clay,G,128,20030526
2003-W-SL-GBR-01A-2003,Wimbledon,Grass,G,128,20030623
2003-W-SL-USA-01A-2003,US Open,Hard,G,128,20030825
2003-W-T1-CAN-01A-2003,Toronto,Hard,T1,56,20030811
2003-W-T1-GER-01A-2003,Berlin,Clay,T1,56,20030505
2003-W-T1-ITA-01A-2003,Rome,Clay,T1,56,20030512
2003-W-T1-JPN-01A-2003,Tokyo,Carpet,T1,28,20030127
2003-W-T1-RUS-01A-2003,Moscow,Carpet,T1,28,20030929
2003-W-T1-SUI-01A-2003,Zurich,Hard,T1,28,20031013
2003-W-T1-USA-01A-2003,Indian Wells,Hard,T1,96,20030305
2003-W-T1-USA-02A-2003,Miami,Hard,T1,96,20030319
2003-W-T1-USA-03A-2003,Charleston,Clay,T1,56,20030407
2003-W-T2-AUS-01A-2003,Sydney,Hard,T2,28,20030106
2003-W-T2-AUT-01A-2003,Linz,Hard,T2,28,20031020
2003-W-T2-BEL-01A-2003,Antwerp,Carpet,T2,28,20030210
2003-W-T2-CHN-01A-2003,Shanghai,Hard,T2,28,20030915
2003-W-T2-FRA-01A-2003,Paris,Carpet,T2,28,20030203
2003-W-T2-GBR-01A-2003,Eastbourne,Grass,T2,28,20030616
2003-W-T2-GER-01A-2003,Leipzig,Carpet,T2,28,20030922
2003-W-T2-GER-02A-2003,Filderstadt,Hard,T2,28,20031006
2003-W-T2-POL-01A-2003,Warsaw,Clay,T2,28,20030428
2003-W-T2-UAE-01A-2003,Dubai,Hard,T2,28,20030217
2003-W-T2-USA-01A-2003,Scottsdale,Hard,T2,28,20030224
2003-W-T2-USA-02A-2003,Amelia Island,Clay,T2,48,20030414
2003-W-T2-USA-03A-2003,Stanford,Hard,T2,28,20030721
2003-W-T2-USA-04A-2003,San Diego,Hard,T2,48,20030728
2003-W-T2-USA-05A-2003,Los Angeles,Hard,T2,48,20030804
2003-W-T2-USA-06A-2003,New Haven,Hard,T2,28,20030818
2003-W-T2-USA-07A-2003,Philadelphia,Hard,T2,28,20031027
2003-W-T3-AUS-01A-2003,Gold Coast,Hard,T3,30,20021230
2003-W-T3-AUT-01A-2003,Vienna,Clay,T3,30,20030609
2003-W-T3-CAN-01A-2003,Quebec City,Carpet,T3,30,20031027
2003-W-T3-COL-01A-2003,Bogota,Clay,T3,30,20030217
2003-W-T3-CRO-01A-2003,Bol,Clay,T3,30,20030428
2003-W-T3-ESP-01A-2003,Madrid,Clay,T3,30,20030519
2003-W-T3-FRA-01A-2003,Strasbourg,Clay,T3,30,20030519
2003-W-T3-GBR-01A-2003,Birmingham,Grass,T3,56,20030609
2003-W-T3-INA-01A-2003,Bali,Hard,T3,30,20030908
2003-W-T3-JPN-01A-2003,Japan Open,Hard,T3,30,20030929
2003-W-T3-LUX-01A-2003,Luxembourg,Hard,T3,30,20031020
2003-W-T3-MEX-01A-2003,Acapulco,Clay,T3,30,20030224
2003-W-T3-NED-01A-2003,s Hertogenbosch,Grass,T3,30,20030616
2003-W-T3-POL-01A-2003,Sopot,Clay,T3,30,20030728
2003-W-T3-QAT-01A-2003,Doha,Hard,T3,30,20030210
2003-W-T3-USA-01A-2003,Memphis,Hard,T3,30,20030217
2003-W-T4-FIN-01A-2003,Helsinki,Clay,T4,32,20030804
2003-W-T4-IND-01A-2003,Hyderabad,Hard,T4,32,20030203
2003-W-T4-NZL-01A-2003,Auckland,Hard,T4,32,20021230
2003-W-T4-POR-01A-2003,Estoril,Clay,T4,32,20030407
2003-W-T4-USA-01A-2003,Sarasota,Clay,T4,32,20030331
2003-W-T4-UZB-01A-2003,Tashkent,Hard,T4,32,20031006
2003-W-T5-AUS-01A-2003,Hobart,Hard,T5,32,20030106
2003-W-T5-AUS-02A-2003,Canberra,Hard,T5,32,20030106
2003-W-T5-HUN-01A-2003,Budapest,Clay,T5,32,20030414
2003-W-T5-ITA-01A-2003,Palermo,Clay,T5,32,20030707
2003-W-T5-MAR-01A-2003,Casablanca,Clay,T5,32,20030331
2003-W-T5-THA-01A-2003,Pattaya,Hard,T5,32,20031103
2003-W-WT-USA-01A-2003,WTA Tour Championships,Hard,F,4,20031105
2004-D042,Fed Cup G1 RRB: TPE vs KOR,Hard,D,4,20040422
2004-D069,Fed Cup G2 RRA: GUA vs JAM,Clay,D,4,20040420
2004-D084,Fed Cup G2 RR: POC vs KAZ,Hard,D,4,20040420
2004-D085,Fed Cup G1 PO: CHN vs UZB,Hard,D,4,20040424
2004-D086,Fed Cup G1 PO: PHI vs TPE,Hard,D,4,20040424
2004-D087,Fed Cup G1 PO: IND vs THA,Hard,D,4,20040424
2004-D088,Fed Cup G1 PO: NZL vs INA,Hard,D,4,20040424
2004-D089,Fed Cup G1 PO: BRA vs MEX,Clay,D,4,20040424
2004-D090,Fed Cup G1 PO: CAN vs ESA,Clay,D,4,20040424
2004-D091,Fed Cup G1 PO: COL vs URU,Clay,D,4,20040424
2004-D092,Fed Cup G1 PO: PUR vs CHI,Clay,D,4,20040424
2004-D093,Fed Cup G1 PO: GRE vs LTU,Clay,D,4,20040424
2004-D094,Fed Cup G1 PO: RSA vs DEN,Clay,D,4,20040424
2004-D095,Fed Cup G1 PO: SCG vs BUL,Clay,D,4,20040424
2004-D096,Fed Cup G1 PO: UKR vs HUN,Clay,D,4,20040424
2004-D097,Fed Cup G1 PO: BLR vs SWE,Clay,D,4,20040424
2004-D098,Fed Cup G1 PO: EST vs ISR,Clay,D,4,20040424
2004-D099,Fed Cup G2 PO: TUR vs FIN,Hard,D,4,20040501
2004-D100,Fed Cup G2 PO: EGY vs GEO,Hard,D,4,20040501
2004-D101,Fed Cup G2 PO: GBR vs IRL,Hard,D,4,20040501
2004-D102,Fed Cup G2 PO: LUX vs ROU,Hard,D,4,20040501
2004-D103,Fed Cup G2 PO: PAR vs VEN,Clay,D,4,20040424
2004-D104,Fed Cup G2 PO: BOL vs JAM,Clay,D,4,20040424
2004-D105,Fed Cup G2 PO: DOM vs GUA,Clay,D,4,20040423
2004-D106,Fed Cup WG PO: THA vs AUS,Hard,D,4,20040710
2004-D107,Fed Cup WG PO: BRA vs CRO,Clay,D,4,20040710
2004-D108,Fed Cup WG PO: EST vs CZE,Clay,D,4,20040710
2004-D109,Fed Cup WG PO: UKR vs GER,Clay,D,4,20040710
2004-D110,Fed Cup WG PO: BUL vs JPN,Clay,D,4,20040710
2004-D111,Fed Cup WG PO: SVK vs BLR,Clay,D,4,20040710
2004-D112,Fed Cup WG PO: INA vs SLO,Hard,D,4,20040710
2004-D113,Fed Cup WG PO: CAN vs SUI,Clay,D,4,20040710
2004-D114,Fed Cup G2 RRB: LUX vs IRL,Hard,D,4,20040429
2004-D115,Fed Cup G2 RRB: LUX vs LAT,Hard,D,4,20040426
2004-D116,Fed Cup G2 RRB: LUX vs GEO,Hard,D,4,20040428
2004-D117,Fed Cup G2 RRB: LUX vs FIN,Hard,D,4,20040427
2004-D118,Fed Cup G2 RRB: IRL vs LAT,Hard,D,4,20040430
2004-D119,Fed Cup G2 RRB: IRL vs GEO,Hard,D,4,20040426
2004-D120,Fed Cup G2 RRB: IRL vs FIN,Hard,D,4,20040428
2004-D121,Fed Cup G2 RRB: LAT vs GEO,Hard,D,4,20040427
2004-D122,Fed Cup G2 RRB: LAT vs FIN,Hard,D,4,20040429
2004-D123,Fed Cup G2 RRB: GEO vs FIN,Hard,D,4,20040430
2004-D124,Fed Cup G3 RR: TUN vs BOT,Hard,D,4,20040429
2004-D125,Fed Cup G3 RR: TUN vs KEN,Hard,D,4,20040428
2004-D126,Fed Cup G3 RR: MLT vs TUN,Hard,D,4,20040427
2004-D127,Fed Cup G3 RR: BOT vs KEN,Hard,D,4,20040427
